Date,Title,Attack_type,Industry,Actor,Motivation,Tactic,Technique,Technique_ID,Procedure,Source
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Defense Evasion,Indicator Removal: Clear Windows Event Logs,T1070.001,The actor cleared system event logs to hide activity of an intrusion.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Credential Access,OS Credential Dumping: NTDS,T1003.003,The actor may try to exfiltrate the ntds.dit file and the SYSTEM registry hive out of the network to perform password cracking.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Credential Access,Brute Force,T1110,The actor attempted to gain access to accounts with multiple password attempts.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Credential Access,Brute Force: Password Spraying,T1110.003,The actor used commonly used passwords against accounts to attempt to acquire valid credentials.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Credential Access,OS Credential Dumping,T1003,The actor used additional commands to obtain credentials in the environment.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Credential Access,Credentials from Password Stores,T1555,The actor searched for common password storage locations.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Discovery,System Information Discovery,T1082,The actor executed commands to gather information about local drives.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Discovery,System Owner/User Discovery,T1033,The actor gathered information about successful logons to the host using a PowerShell command.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Discovery,Permission Groups Discovery: Local Groups,T1069.001,The actor attempt to find local system groups and permission settings.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Discovery,Permission Groups Discovery: Doman Groups,T1069.002,The actor used commands to enumerate the active directory structure.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Discovery,System Network Configuration Discovery,T1016,The actor used commands to enumerate the network topology.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Command and Control,Proxy,T1090,The actor used commands to enable port forwarding on the host.,UK
25-May-23,People's Republic of China State-Sponsored Cyber Actor Living off the Land to Evade Detection,DUMMY,U.S. critical infrastructure sectors,Volt Typhoon,DUMMY,Command and Control,Proxy: External Proxy,T1090.002,The actor used compromised SOHO devices (e.g. routers) to obfuscate the source of their activity.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Resource Development,Develop Capabilities: Malware,T1587.001,BianLian group actors developed a custom backdoor used in their intrusions.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Initial Access,External Remote Services,T1133,BianLian group actors used RDP with valid accounts as a means of gaining initial access and for lateral movement.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Initial Access,Phishing,T1566,BianLian group actors used phishing to obtain valid user credentials for initial access.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Initial Access,Valid Accounts,T1078,BianLian group actors used RDP with valid accounts as a means of gaining initial access and for lateral movement.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Execution,Command and Scripting Interpreter: PowerShell,T1059.001,BianLian group actors used PowerShell to disable AMSI on Windows. See Appendix: Windows PowerShell and Command Shell Activity for additional information.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Execution,Command and Scripting Interpreter: Windows Command Shell,T1059.003,"BianLian group actors used Windows Command Shell to disable antivirus tools, for discovery, and to execute their tools on victim networks. See Appendix: Windows PowerShell and Command Shell Activity for additional information.",UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Execution,Scheduled Task/Job: Scheduled Task,T1053.005,BianLian group actors used a Scheduled Task run as SYSTEM (the highest privilege Windows accounts) to execute a Dynamic Link Library (DLL) file daily. See Appendix: Windows PowerShell and Command Shell Activity for additional information.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Persistence,Account Manipulation,T1098,BianLian group actors changed the password of an account they created. BianLian actors modified the password of an account they added to the local Remote Desktop Users group.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Persistence,Create Account: Local Account,T1136.001,BianLian group actors created/activated a local administrator account. BianLian group actors used net.exe to add a user account to the local Remote Desktop Users group. (See Appendix: Windows PowerShell and Command Shell Activity for more information.),UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Defense Evasion,Modify Registry,T1112,"BianLian group actors modified the registry to  disable user authentication for RDP connections, allow a user to receive help from Remote Assistance, and disable tamper protection for Sophos SAVEnabled, SEDEenabled, and SAVService services, which enables them to uninstall these services.",UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Defense Evasion,Impair Defenses: Disable or Modify Tools,T1562.001,"BianLian group actors disabled Windows defender, AMSI, and Sophos SAVEnabled and SEDEenabled tamper protection services. See Appendix: Windows PowerShell and Command Shell Activity for additional information.",UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Defense Evasion,Impair Defenses: Disable or Modify System Firewall,T1562.004,BianLian group actors added modified firewalls to allow RDP traffic by adding new rules to the Windows firewall that allow incoming RDP traffic and enable a pre-existing Windows firewall rule group named Remote Desktop.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Credential Access,OS Credential Dumping: LSASS Memory,T1003.001,BianLian group actors accessed credential material stored in the process memory of the LSASS. See Appendix: Windows PowerShell and Command Shell Activity for additional information.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Credential Access,OS Credential Dumping: NTDS,T1003.003,"BianLian group actors attempted to access or create a copy of the Active Directory domain database in order to steal credential information and to obtain other information about domain members such as devices, users, and access rights.",UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Credential Access,Unsecured Credentials: Credentials In Files,T1552.001,BianLian group actors searched local file systems and remote file shares for files containing insecurely stored credentials.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Discovery,Account Discovery: Domain Account,1087.002,BianLian group actors queried the domain controller to identify accounts in the Domain Admins and Domain Computers groups. This information can help adversaries determine which domain accounts exist to aid in follow-on activity.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Discovery,Domain Trust Discovery,T1482,BianLian group actors used PingCastle to enumerate the AD and map trust relationships. BianLian group actors retrieved a list of domain trust relationships used to identify lateral movement opportunities in Windows multidomain/forest environments.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Discovery,File and Directory Discovery,T1083,BianLian group used malware (system.exe) that enumerates files.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Discovery,Network Service Discovery,T1046,"BianLian actors used Advanced Port Scanner and SoftPerfect Network Scanner to ping computers, scan ports, and identify program versions running on ports.",UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Discovery,Network Share Discovery,T1135,"BianLian actors used SoftPerfect Network Scanner, which can discover shared folders. BianLian group actors used SharpShares to enumerate accessible network shares in a domain.",UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Discovery,Permission Groups Discovery: Domain Groups,T1069.002,BianLian group actors queried the domain controller to identify groups.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Discovery,Query Registry,T1012,BianLian group used malware (system.exe) that enumerates registry.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Discovery,Remote System Discovery,T1018,"BianLian group actors attempted to get a listing of other systems by IP address, hostname, or other logical identifier on a network that may be used for lateral movement. BianLian group actors retrieved a list of domain controllers.",UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Discovery,System Owner User Discovery,T1033,BianLian group actors queried currently loggedin users on a machine.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Lateral Movement,Remote Services: Remote Desktop Protocol,T1021.001,BianLian group actors used RDP with valid accounts for lateral movement.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Collection,Clipboard Data,T1115,BianLian group actors’ malware collects data stored in the clipboard from users copying information within or between applications.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Command and Control,Ingress Tool Transfer,T1105,BianLian group actors transferred tools or other files from an external system into a compromised environment.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Command and Control,Remote Access Software,T1219,"BianLian group actors used legitimate desktop support and remote access software, such as TeamViewer, Atera, and SplashTop, to establish an interactive command and control channel to target systems within networks.",UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Exfiltration,Transfer Data to Cloud Account,T1537,BianLian group actors used Rclone to exfiltrate data to a cloud account they control on the same service to avoid typical file transfers/downloads and network-based exfiltration detection.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Exfiltration,Exfiltration Over Alternative Protocol,T1048,BianLian group actors exfiltrated data via FTP.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Exfiltration,Exfiltration Over Web Service: Exfiltration to Cloud Storage,T1567.002,BianLian group actors exfiltrated data via Mega public file-sharing service.,UK
17-May-23,#StopRansomware: BianLian Ransomware Group,Malware,"infrastructure, professional services and property development",BianLian Ransomware,threatening to release data if payment is not made,Impact,Data Encrypted for Impact,T1486,BianLian group actors encrypted data on target systems.,UK
24-Jan-23,2023-01: ASD's ACSC Ransomware Profile - Royal,Malware,"Manufacturing, Communications, Healthcare and Public Healthcare (HPH), and Education",Royal ransomware,"encrypting their data, and extorting a ransom to return access to the sensitive files",Initial Access ,Phishing ,T1566,"Threat actors send victims emails containing malicious attachments or links, typically to execute malicious code on victim systems.",US
24-Jan-23,2023-01: ASD's ACSC Ransomware Profile - Royal,Malware,"Manufacturing, Communications, Healthcare and Public Healthcare (HPH), and Education",Royal ransomware,"encrypting their data, and extorting a ransom to return access to the sensitive files",Initial Access ,Exploit Public-Facing Application ,T1190,Threat actors search for and opportunistically exploit vulnerabilities in internet facing applications and devices to gain access to victim networks.,US
24-Jan-23,2023-01: ASD's ACSC Ransomware Profile - Royal,Malware,"Manufacturing, Communications, Healthcare and Public Healthcare (HPH), and Education",Royal ransomware,"encrypting their data, and extorting a ransom to return access to the sensitive files",Initial Access ,Drive-by Compromise ,T1189,"Actors gain access to a system via a user visiting a website that is used to host the adversary controlled content or malware such as Bokbot, Qakbot or BatLoader.",US
24-Jan-23,2023-01: ASD's ACSC Ransomware Profile - Royal,Malware,"Manufacturing, Communications, Healthcare and Public Healthcare (HPH), and Education",Royal ransomware,"encrypting their data, and extorting a ransom to return access to the sensitive files",Initial Access ,Valid Accounts ,T1078,Actors have obtained credentials for valid accounts and gain access victim networks.,US
24-Jan-23,2023-01: ASD's ACSC Ransomware Profile - Royal,Malware,"Manufacturing, Communications, Healthcare and Public Healthcare (HPH), and Education",Royal ransomware,"encrypting their data, and extorting a ransom to return access to the sensitive files",Persistence ,External Remote Services ,T1133,Actors have used commercial remote access software to persist on victim systems.,US
24-Jan-23,2023-01: ASD's ACSC Ransomware Profile - Royal,Malware,"Manufacturing, Communications, Healthcare and Public Healthcare (HPH), and Education",Royal ransomware,"encrypting their data, and extorting a ransom to return access to the sensitive files",Persistence ,Hijack Execution Flow ,T1574,Actors execute their own malicious payloads by hijacking the way operating systems run programs. Actors may use these mechanisms to elevate privileges or evade defences.,US
24-Jan-23,2023-01: ASD's ACSC Ransomware Profile - Royal,Malware,"Manufacturing, Communications, Healthcare and Public Healthcare (HPH), and Education",Royal ransomware,"encrypting their data, and extorting a ransom to return access to the sensitive files",Execution ,System Services: Service Execution ,T1569.002,Actors have used the legitimate Windows Sysinternals tool PsExec [S0029] to execute malicious content.,US
24-Jan-23,2023-01: ASD's ACSC Ransomware Profile - Royal,Malware,"Manufacturing, Communications, Healthcare and Public Healthcare (HPH), and Education",Royal ransomware,"encrypting their data, and extorting a ransom to return access to the sensitive files",Execution ,Command and Scripting Interpreter ,T1059,"Threat actor abuse command and script interpreters such as windows command shell or PowerShell to execute commands, scripts, or binaries.",US
24-Jan-23,2023-01: ASD's ACSC Ransomware Profile - Royal,Malware,"Manufacturing, Communications, Healthcare and Public Healthcare (HPH), and Education",Royal ransomware,"encrypting their data, and extorting a ransom to return access to the sensitive files",Exfiltration ,Exfiltration Over Web Service ,T1567,"Actors have exfiltrated sensitive data and threatened to publicly release it. Actors have exfiltrated data to legitimate and publicly available web services, and in some cases have used legitimate tools such as RClone.",US
24-Jan-23,2023-01: ASD's ACSC Ransomware Profile - Royal,Malware,"Manufacturing, Communications, Healthcare and Public Healthcare (HPH), and Education",Royal ransomware,"encrypting their data, and extorting a ransom to return access to the sensitive files",Lateral Movement ,Various,TA0008,"Actors have deployed post-exploitation tools such as PCHunter, PowerTool, GMER, NetScan and Process Hacker on victim networks. These techniques are commonly used to move laterally through victim networks, harvest credentials, elevate privileges, exfiltrate data and deploy additional tools such as encryption binaries.",US
24-Jan-23,2023-01: ASD's ACSC Ransomware Profile - Royal,Malware,"Manufacturing, Communications, Healthcare and Public Healthcare (HPH), and Education",Royal ransomware,"encrypting their data, and extorting a ransom to return access to the sensitive files",Impact ,Data Encrypted for Impact,T1486,"Actors have used Royal ransomware to encrypt valuable data, disrupt operations, and extort payment from victims.",US
24-Jan-23,2022-004: ASD's ACSC Ransomware Profile – ALPHV (aka BlackCat),Malware,"energy, finance, construction, government",ALPHV,restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Initial Access ,Valid Accounts ,T1078,Actors have obtained credentials for valid accounts and used these to gain access to victim networks.,US
24-Jan-23,2022-004: ASD's ACSC Ransomware Profile – ALPHV (aka BlackCat),Malware,"energy, finance, construction, government",ALPHV,restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Persistence ,External Remote Services ,T1133,"Actors have used remote access services, such as valid Remote Desktop Protocol and SSH credentials, to persist on victim’s systems.",US
24-Jan-23,2022-004: ASD's ACSC Ransomware Profile – ALPHV (aka BlackCat),Malware,"energy, finance, construction, government",ALPHV,restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Execution ,System Services: Service Execution ,T1569.002,Actors have used the legitimate Windows Sysinternals tool PsExec [S0029] to execute malicious content.,US
24-Jan-23,2022-004: ASD's ACSC Ransomware Profile – ALPHV (aka BlackCat),Malware,"energy, finance, construction, government",ALPHV,restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Exfiltration ,Exfiltration Over Web Service ,T1567,"Actors have exfiltrated data to legitimate and publicly available web services, including legitimate cloud storage services.",US
24-Jan-23,2022-004: ASD's ACSC Ransomware Profile – ALPHV (aka BlackCat),Malware,"energy, finance, construction, government",ALPHV,restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Lateral Movement ,Various,TA0008,Actors have deployed the widely-used post-exploitation framework Cobalt Strike on victim networks [S0154].,US
24-Jan-23,2022-004: ASD's ACSC Ransomware Profile – ALPHV (aka BlackCat),Malware,"energy, finance, construction, government",ALPHV,restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Impact ,Data Encrypted for Impact,T1486,"Actors have used ALPHV ransomware to encrypt valuable data, disrupt operations, and extort payment from victims.",US
24-Jan-23,2022-004: ASD's ACSC Ransomware Profile – ALPHV (aka BlackCat),Malware,"energy, finance, construction, government",ALPHV,restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Impact ,Network Denial of Service ,T1498,Actors have threatened victims with Distributed Denial of Service (DDoS) attacks to extort ransom payments.,US
12-Oct-21,2021-010: ASD's ACSC Ransomware Profile - Conti,Malware,healthcare and energy,Conti, restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Initial Access,Exploit Public-Facing Application,1190,Threat actors search for and opportunistically exploit vulnerabilities in internet facing applications and devices to gain access to victim networks.,US
12-Oct-21,2021-010: ASD's ACSC Ransomware Profile - Conti,Malware,healthcare and energy,Conti, restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Initial Access,Valid Accounts,T1078,Actors have obtained credentials for valid accounts and gain access victim networks. Actors have used phishing and password brute forcing techniques to obtain credentials. They have also purchased credentials or collected them from publicly available breaches.,US
12-Oct-21,2021-010: ASD's ACSC Ransomware Profile - Conti,Malware,healthcare and energy,Conti, restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Persistence,External Remote Services,T1133,Actors have used the commercial remote access software “AnyDesk” to persist on victim systems.,US
12-Oct-21,2021-010: ASD's ACSC Ransomware Profile - Conti,Malware,healthcare and energy,Conti, restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Exfiltration,Exfiltration Over Web Service,T1567,"Actors have exfiltrated sensitive data and threatened to publicly release it. Actors have exfiltrated data to legitimate and publicly available web services, and in some cases have used legitimate tools such as RClone.",US
12-Oct-21,2021-010: ASD's ACSC Ransomware Profile - Conti,Malware,healthcare and energy,Conti, restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Lateral Movement,Various,,"Actors have deployed widely-used malware and post-exploitation tools such as Trickbot, BazarLoader/BazarBackdoor, Emotet, Cobalt Strike and Metasploit on victim networks. These techniques are commonly used to move laterally through victim networks, harvest credentials, elevate privileges, exfiltrate data and deploy additional tools such as encryption binaries. In addition, actors have used the reconnaissance tool BloodHound [S0521] to map victims’ Active Directory environments.",US
12-Oct-21,2021-010: ASD's ACSC Ransomware Profile - Conti,Malware,healthcare and energy,Conti, restricts access to corporate files and systems by encrypting them into a locked and unusable format. Victims receive instructions on how to engage with the offenders after encryption.,Impact,Data Encrypted for Impact,T1486,"Actors have used Conti ransomware to encrypt valuable data, disrupt operations, and extort payment from victims.",US
